parid,elev
3484193,10
3484207,10
3484291,5
3483995,10
3484215,10
3484002,10
3484223,10
3484011,10
3484231,5
3484240,5
3484304,5
3484029,10
3484258,5
3484266,5
3484461,5
3484479,5
3484487,5
3484274,5
3484495,5
3484690,5
3484312,5
3484509,5
3484720,10
3484738,10
3484517,5
3484533,5
3484321,5
3484746,10
3484541,5
3484568,5
3484754,10
3484762,5
3484789,5
3484797,5
3484576,5
3484339,5
3484584,5
3484801,5
3484819,10
3484592,5
3484606,5
3484827,10
3484843,5
3484347,5
3484851,5
3484614,10
3484860,5
3484878,5
3484355,5
3484622,10
3484631,10
3484657,5
3484673,5
3484681,5
3484894,10
3484908,10
3485009,5
3484363,5
3484916,10
3485017,5
3484924,10
3485025,5
3485033,5
3484932,10
3485041,5
3485050,10
3485068,10
3484941,10
3484371,5
3485076,5
3484959,10
3484967,10
3485084,5
3484975,10
3485092,5
3484983,10
3484991,5
3484380,5
3485106,5
3485246,5
3485254,5
3485114,5
3485122,5
3485262,5
3484398,5
3485131,5
3485271,5
3485149,5
3485157,5
3485289,5
3485297,5
3485165,5
3485319,5
3484401,5
3485327,5
3485173,5
3485343,5
3485181,5
3485351,5
3485190,5
3485203,5
3484410,5
3485360,5
3485378,5
3485386,5
3485211,5
3485394,5
3485408,5
3485416,5
3484428,5
3485220,5
3485238,5
3485548,5
3485432,5
3485441,5
3485556,15
3485459,5
3485564,20
3484436,5
3485572,30
3485581,35
3485483,5
3485581,35
3484444,5
3485505,5
3485581,35
3485513,5
3485599,30
3485904,10
3485611,10
3485912,10
3485921,10
3485645,10
3484452,5
3485653,10
3485939,10
3485661,10
3485947,10
3485670,10
3485688,10
3485696,10
3486153,5
3485700,10
3485955,10
3485963,10
3485718,10
3485971,10
3485726,10
3485734,10
3486161,5
3485980,10
3485742,5
3485751,5
3485769,5
3485831,10
3485998,10
3485840,10
3485866,10
3486170,5
3486005,10
3485882,10
3486013,5
3485891,10
3486188,5
3486455,10
3486021,5
3486480,10
3486030,5
3486064,5
3486579,10
3486587,10
3486595,10
3486609,10
3486072,5
3486196,5
3486081,5
3486625,10
3486633,10
3486099,5
3486641,10
3486102,5
3486111,5
3486650,10
3486129,5
3486137,5
3486218,5
3486145,5
3486668,10
3486676,10
3486692,10
3486706,10
3486854,10
3486714,10
3486862,10
3486226,5
3486871,5
3486722,10
3486731,10
3486901,5
3486919,10
3486927,10
3486749,10
3486234,5
3486935,10
3486951,10
3486757,10
3486978,10
3487052,10
3487061,10
3486765,10
3487079,10
3486773,10
3487109,10
3486251,10
3487117,10
3487141,10
3486781,10
3487214,10
3486790,10
3487222,10
3486803,10
3487231,10
3486811,10
3486820,10
3487249,10
3486269,10
3487257,10
3486838,10
3487265,10
3486846,10
3487273,10
3486277,5
3487303,10
3487281,10
3487311,10
3487320,10
3487338,10
3487290,10
3487346,10
3487354,10
3486285,5
3487362,10
3487648,10
3487371,10
3487389,10
3487397,10
3487656,10
3487664,10
3487401,10
3487672,10
3487681,10
3487419,10
3486315,5
3487699,10
3487427,10
3487435,10
3487443,10
3487451,10
3487460,10
3487702,10
3487478,10
3487486,10
3487711,10
3487494,10
3487508,10
3487737,10
3487745,10
3487516,10
3486331,10
3487753,10
3487524,10
3487761,10
3487532,10
3486358,10
3487541,10
3487559,10
3487567,10
3487770,10
3487575,10
3487788,10
3487583,10
3487591,10
3486366,10
3487605,5
3487796,10
3487800,10
3487613,10
3487818,10
3487621,10
3487826,10
3487834,10
3486382,10
3487630,10
3487842,10
3487893,10
3487851,10
3487907,10
3487869,10
3487915,10
3486391,10
3487877,10
3487923,10
3487931,10
3487940,10
3487885,10
3487958,10
3488211,10
3488229,10
3487966,10
3488237,5
3486404,10
3487974,10
3487982,10
3488245,5
3487991,10
3488253,10
3486412,10
3488261,10
3488270,10
3488016,10
3488024,10
3488032,10
3488041,10
3488121,10
3488288,10
3488296,10
3486421,10
3488130,10
3488300,10
3488148,10
3488156,10
3488318,10
3488326,10
3488164,10
3488172,10
3488334,10
3486439,10
3488181,10
3488342,10
3488199,10
3488351,10
3488202,10
3488369,10
3488377,10
3488491,10
3486447,10
3488393,10
3488504,10
3488407,10
3488415,10
3488512,10
3488539,10
3488792,10
3488547,10
3488555,10
3488423,10
3488563,10
3488431,10
3488571,10
3488580,10
3488806,10
3488598,10
3488601,10
3488628,10
3488440,10
3488636,10
3488644,10
3488458,10
3488814,10
3488466,10
3488652,10
3488474,10
3488661,10
3488679,10
3488482,10
3488687,10
3488695,10
3489098,5
3488709,10
3489101,5
3489110,5
3488717,10
3488822,10
3488741,10
3488768,10
3489136,5
3488776,10
3489144,5
3489411,5
3489420,5
3488831,10
3489179,5
3489195,5
3489438,5
3489446,5
3488857,10
3489454,5
3489209,5
3489462,5
3489217,5
3489471,5
3489225,5
3489489,5
3489501,5
3489519,5
3489233,5
3488865,10
3489527,5
3489535,5
3489551,5
3489560,10
3489241,5
3489250,5
3489578,5
3488873,10
3489268,5
3489276,5
3489594,5
3489284,5
3489292,5
3489608,5
3489306,5
3489616,5
3488881,10
3489624,5
3489314,5
3489632,5
3489641,10
3489659,10
3488890,10
3489322,5
3489675,10
3489331,5
3489683,10
3488903,10
3489349,5
3489691,10
3489365,5
3489373,5
3489705,10
3489713,10
3489381,5
3489390,5
3489403,5
3488911,10
3489721,10
3489748,5
3489730,5
3489969,5
3489756,5
3489985,5
3489764,5
3489772,5
3489993,5
3488954,10
3489781,5
3489799,5
3489802,5
3490002,5
3490011,5
3488962,5
3490029,5
3489811,10
3490037,5
3490045,5
3489829,10
3489837,10
3490053,5
3490061,5
3489845,10
3488971,5
3489853,10
3489870,10
3490070,5
3489888,10
3489896,10
3489900,10
3490088,5
3490100,5
3489918,10
3489934,5
3488997,5
3490118,5
3490126,5
3490134,5
3489942,5
3489951,5
3490142,5
3490151,5
3490169,5
3490231,10
3490240,10
3489012,5
3490177,5
3490258,10
3490185,5
3490266,10
3490274,10
3490282,10
3490193,5
3489039,5
3490207,5
3490291,5
3490215,5
3490304,5
3490223,10
3489047,5
3490312,5
3490321,10
3490339,10
3490550,10
3490355,10
3490398,10
3490568,10
3490576,10
3490401,10
3489055,5
3490576,10
3490410,10
3490428,10
3490584,10
3490592,10
3490428,10
3490436,10
3490606,10
3490444,10
3490452,10
3489063,5
3490614,10
3490461,10
3490479,10
3490487,10
3490622,10
3490631,10
3490495,10
3490649,10
3489071,5
3490509,10
3490517,10
3490649,10
3490525,10
3490649,10
3489080,5
3490657,10
3490533,10
3490665,10
3490541,10
3490894,5
3490673,10
3490908,5
3490681,10
3490916,5
3491203,5
3490924,5
3490690,10
3490703,10
3490932,5
3490941,5
3490959,5
3491211,5
3490967,5
3490711,5
3490975,5
3490983,5
3490720,5
3490801,5
3490819,5
3490991,5
3491220,5
3490827,5
3491009,5
3490835,5
3490843,5
3491017,5
3490851,5
3490860,5
3491238,5
3491025,5
3491033,5
3490878,5
3491041,5
3490886,5
3491050,5
3491068,5
3491246,5
3491076,5
3491505,5
3491513,5
3491521,5
3491084,5
3491092,5
3491106,5
3491530,5
3491556,5
3491262,5
3491564,5
3491114,5
3491572,5
3491122,5
3491581,5
3491149,5
3491157,5
3491165,5
3491271,5
3491173,5
3491599,5
3491181,5
3491190,5
3491602,5
3491823,5
3491611,5
3491831,5
3491840,5
3491289,5
3491858,5
3491629,5
3491866,5
3491874,5
3491637,5
3491645,5
3491297,5
3491653,5
3491882,5
3491891,5
3491904,5
3491661,5
3491670,5
3491912,5
3491921,5
3491301,5
3491688,5
3491939,5
3491947,5
3491696,5
3491955,5
3491700,5
3491718,5
3491963,5
3491726,5
3491319,5
3491971,5
3491734,5
3491742,5
3491980,5
3491998,5
3491751,5
3491769,5
3491777,5
3492005,5
3491327,5
3491785,5
3491793,5
3491807,5
3492013,5
3491335,5
3491815,5
3492021,5
3492048,5
3492056,5
3492129,5
3492137,5
3492064,5
3492072,5
3492081,5
3491343,5
3492145,5
3492099,5
3492153,5
3492102,5
3492161,5
3492111,5
3492170,5
3492455,10
3491351,5
3492188,5
3492196,5
3492471,10
3492480,10
3492498,10
3492200,5
3492218,5
3492226,5
3492501,5
3491360,5
3492234,5
3492510,5
3492528,5
3492242,5
3492251,5
3492544,5
3492269,5
3491378,5
3492552,10
3492277,5
3492561,10
3492285,5
3492579,10
3492587,10
3491386,5
3492595,10
3492609,10
3492617,10
3492293,5
3492625,10
3492307,5
3491394,5
3492315,5
3492641,10
3492331,5
3492650,10
3492340,5
3491408,5
3492358,5
3492366,5
3492668,10
3492676,10
3492374,5
3492382,5
3492391,5
3492684,10
3492421,10
3492439,10
3491416,5
3492692,10
3492706,10
3492714,10
3492722,10
3492447,10
3492765,5
3491424,5
3492731,5
3492757,5
3492773,5
3493052,5
3493061,5
3493079,5
3492781,5
3493087,5
3493095,5
3491432,5
3492790,5
3493109,5
3493117,5
3492803,5
3493125,5
3493133,5
3492811,5
3492820,5
3492838,5
3491441,5
3493141,5
3492846,5
3493150,5
3493168,5
3493176,5
3492854,5
3493184,5
3493192,5
3492862,5
3491459,5
3492871,5
3492889,5
3493206,5
3492897,5
3492919,5
3492927,5
3493214,5
3491475,5
3492935,5
3493222,5
3493231,5
3493249,5
3493265,5
3492943,5
3491483,5
3493273,5
3492951,5
3493281,5
3493290,5
3492960,5
3493303,5
3492978,5
3492986,5
3493311,5
3491491,5
3493320,5
3492994,5
3493338,5
3493346,5
3493001,5
3493362,5
3493371,5
3493010,5
3493389,5
3493699,5
3493028,5
3493397,5
3493401,5
3493419,5
3493036,5
3493427,5
3493702,5
3493044,5
3494008,5
3493435,5
3493443,5
3493451,5
3494016,5
3493711,5
3493460,5
3494024,5
3493486,5
3494032,5
3493494,5
3494041,5
3494059,5
3494067,5
3493508,5
3493516,5
3493729,5
3494075,5
3494083,5
3494105,5
3493524,5
3493532,5
3494113,5
3494121,5
3493541,5
3493737,5
3494130,5
3493559,5
3494148,5
3494156,5
3493567,5
3493575,5
3493583,5
3493591,5
3494164,5
3493745,5
3494172,5
3493605,5
3494199,5
3494202,5
3493613,5
3493753,5
3494211,5
3493621,5
3494229,5
3493630,5
3494237,5
3493656,5
3493761,5
3494245,5
3494253,5
3493664,5
3494261,5
3493672,5
3494270,5
3494288,5
3493681,5
3494300,5
3493770,5
3494296,5
3494601,5
3494318,5
3494326,5
3494610,5
3494334,5
3494628,5
3494636,5
3494644,5
3494342,5
3493788,5
3494652,5
3494351,5
3494661,5
3494679,5
3494687,5
3494369,5
3494695,5
3494717,5
3494377,5
3493796,5
3494385,5
3494733,5
3494741,5
3494393,5
3494750,5
3493800,5
3494768,5
3494784,5
3494407,5
3494415,5
3494423,5
3494792,5
3494806,5
3494814,5
3494431,5
3493818,5
3494822,5
3494831,5
3494440,5
3494849,5
3494857,5
3494865,5
3494873,5
3494458,5
3493826,5
3494466,5
3494881,5
3494474,5
3494890,5
3494903,5
3494911,5
3494482,5
3493834,5
3494491,5
3494920,5
3494504,5
3494938,10
3494512,5
3494946,10
3494954,10
3493842,5
3494521,5
3494962,10
3494539,5
3494971,10
3494989,10
3494547,5
3494997,10
3493851,5
3494555,5
3494563,5
3495276,5
3495004,10
3495012,5
3495021,5
3495284,5
3495039,5
3495047,5
3493869,5
3495292,5
3495055,5
3495063,5
3495314,5
3495071,5
3495080,5
3495098,5
3495322,5
3493877,5
3495331,5
3495357,5
3495403,5
3495411,5
3495101,5
3495110,5
3495128,5
3495420,5
3493885,5
3495136,5
3495438,5
3495446,5
3495144,5
3495152,5
3493893,5
3495454,5
3495161,5
3495462,5
3495179,5
3495187,5
3495471,5
3495497,5
3495195,10
3493907,5
3495501,5
3495209,10
3495519,5
3495217,10
3495527,5
3495225,10
3493915,5
3495543,5
3495233,5
3495241,5
3495551,5
3495250,5
3495560,5
3495268,5
3495659,5
3493923,5
3495667,5
3495675,5
3495586,5
3495594,5
3495683,5
3495691,5
3495705,5
3493931,5
3495608,5
3495713,5
3495721,5
3495616,5
3495730,5
3495624,5
3495632,5
3495748,5
3493940,5
3495641,5
3495756,5
3496001,5
3496035,5
3495764,5
3496043,5
3495772,5
3496051,5
3496060,5
3493958,5
3495781,5
3495799,5
3496078,5
3495802,5
3495811,5
3496094,5
3495829,5
3496108,5
3495845,5
3496116,5
3493966,5
3495853,5
3496124,5
3496132,5
3495861,5
3495870,5
3495888,5
3495896,5
3495900,5
3496141,5
3493974,5
3495926,5
3495934,5
3496159,5
3496175,5
3496183,5
3493982,5
3496191,5
3495942,5
3495951,5
3496205,5
3496213,5
3496221,5
3496230,5
3495969,5
3495993,5
3496248,5
3496337,5
3496256,5
3496264,5
3496507,10
3496272,5
3496281,5
3496299,5
3496515,10
3496523,10
3496302,5
3496311,5
3496345,5
3496531,10
3496540,10
3496558,10
3496329,5
3496698,10
3496701,10
3496566,10
3496582,10
3496353,10
3496710,10
3496591,10
3496728,10
3496736,10
3496604,10
3496361,10
3496744,10
3496612,10
3496752,10
3496761,10
3496779,10
3496621,10
3496787,10
3496795,5
3496370,10
3496809,5
3496639,10
3496647,10
3496655,10
3496817,5
3496663,10
3496825,5
3496388,5
3496833,5
3496671,10
3496841,5
3496850,5
3496680,10
3496868,5
3496876,5
3496884,5
3496396,5
3497171,5
3497180,5
3496892,5
3496906,5
3496914,5
3497198,5
3496400,5
3497201,5
3496931,5
3497210,5
3496949,5
3497228,5
3496418,5
3497236,5
3497244,5
3497252,5
3496957,5
3496965,5
3497261,5
3496973,5
3497279,5
3496426,5
3497287,10
3496981,5
3496990,5
3497295,10
3497007,5
3497309,10
3496434,10
3497015,5
3497023,5
3497317,10
3497031,5
3497040,5
3497058,5
3497325,5
3497066,5
3497074,5
3496442,10
3497082,5
3497341,10
3497350,10
3497368,10
3497091,5
3497376,10
3496451,10
3497104,5
3497384,10
3497112,5
3497121,5
3497139,5
3497147,5
3497392,10
3497155,5
3496469,5
3497163,5
3497414,10
3497724,5
3497422,10
3497732,5
3497741,5
3497759,10
3497431,10
3496477,10
3497449,10
3497457,10
3497767,10
3497465,10
3497775,10
3497783,10
3497791,10
3496485,5
3497473,10
3497805,10
3497481,10
3497490,10
3497503,10
3497813,10
3497821,10
3497830,10
3497511,10
3497848,10
3496493,10
3497520,10
3497538,10
3497856,10
3497546,10
3497571,5
3497864,10
3497589,5
3497872,10
3497597,5
3498003,10
3497601,5
3497619,5
3497899,10
3497635,5
3497643,5
3497651,5
3497902,10
3498011,10
3497678,5
3497911,10
3497929,10
3497686,5
3497937,10
3497708,5
3497716,5
3497945,10
3497953,10
3498020,10
3497970,10
3497988,10
3498305,10
3497996,10
3498313,10
3498321,10
3498585,5
3498330,10
3498593,5
3498038,10
3498348,10
3498356,10
3498607,5
3498372,10
3498615,5
3498381,10
3498046,10
3498399,10
3498623,5
3498402,10
3498658,5
3498411,10
3498429,10
3498054,10
3498666,5
3498674,5
3498682,5
3498437,10
3498445,10
3498691,5
3498062,10
3498453,10
3498704,5
3498461,10
3498470,10
3498488,10
3498712,5
3498496,10
3498500,10
3498721,5
3498739,5
3498071,10
3498747,5
3498518,10
3498526,10
3498755,5
3498534,5
3498089,10
3498763,5
3498542,5
3498771,5
3498780,5
3498551,5
3498569,5
3498577,5
3498798,5
3498097,10
3498801,5
3498895,5
3498810,5
3498917,5
3498925,5
3498950,5
3498828,5
3498836,5
3498844,5
3498101,10
3498852,5
3498861,5
3498968,5
3498879,5
3498976,5
3498887,5
3498984,5
3499174,10
3498119,10
3498992,5
3499000,5
3499182,10
3499026,5
3499191,10
3499034,5
3499042,5
3499204,10
3499212,10
3498127,10
3499051,5
3499069,5
3499221,10
3499077,5
3499239,5
3498135,10
3499085,10
3499247,5
3499255,5
3499093,10
3499107,10
3499280,5
3499298,5
3499115,10
3499123,10
3498143,10
3499301,5
3499310,5
3499131,10
3499328,5
3499336,5
3499140,10
3499344,5
3499158,10
3499166,10
3499352,5
3498160,10
3499361,5
3499484,10
3499492,10
3499379,5
3499514,5
3499522,5
3499531,5
3499549,5
3499387,5
3498178,10
3499557,5
3499395,5
3499409,5
3499565,5
3499417,5
3498186,10
3499573,5
3499581,5
3499590,5
3499425,5
3499603,5
3499611,5
3499638,5
3499646,5
3499433,5
3498194,10
3499654,5
3499662,5
3499441,10
3499671,5
3499450,10
3499689,5
3499468,5
3499476,5
3499697,5
3498208,10
3499701,5
3499841,5
3499719,5
3499727,5
3499875,5
3499743,5
3499891,5
3499913,5
3498224,10
3499751,5
3499760,5
3499921,5
3499778,5
3499786,5
3499794,5
3499930,5
3499808,5
3498232,10
3499816,5
3499948,5
3499956,5
3499824,5
3499964,5
3500199,5
3499972,5
3500202,5
3498241,10
3499999,5
3500211,5
3500008,5
3500016,5
3500024,5
3500229,5
3500032,5
3500237,5
3500245,5
3498259,10
3500041,5
3500253,5
3500059,5
3500067,5
3500261,5
3500270,5
3500075,5
3498267,10
3500288,5
3500296,5
3500300,5
3500083,5
3500091,5
3500318,5
3500105,5
3498275,10
3500326,5
3500113,5
3500334,5
3500121,5
3500342,5
3500130,5
3498283,10
3500148,5
3500369,5
3500156,5
3500377,5
3500164,5
3500385,5
3500393,5
3498291,10
3500172,5
3500181,5
3500547,5
3500415,5
3500423,5
3500555,5
3500806,5
3500563,10
3500431,5
3500571,10
3500440,5
3500458,5
3500466,5
3500580,10
3500474,5
3500814,5
3500482,5
3500491,5
3500598,10
3500601,10
3500521,5
3500610,10
3500539,5
3500822,5
3500628,5
3500636,5
3500644,5
3501071,10
3500652,5
3501098,10
3500661,5
3500831,5
3500679,5
3501101,10
3500687,5
3501110,10
3501144,5
3500695,10
3500709,10
3501152,5
3500717,10
3500849,5
3501161,5
3500725,10
3500733,10
3500741,10
3501179,5
3501187,5
3501195,5
3500750,10
3500857,10
3500776,5
3501209,5
3500784,5
3501217,5
3500792,5
3501225,5
3501233,5
3500865,10
3501055,10
3501322,10
3501241,5
3501349,10
3501357,10
3501365,10
3500873,10
3501373,10
3501250,10
3501381,10
3501390,10
3501268,5
3501276,5
3501403,10
3501284,10
3501624,10
3501632,10
3500881,10
3501641,10
3501411,10
3501420,10
3501659,10
3501667,10
3501675,10
3501438,10
3501446,10
3500890,10
3501683,10
3501489,10
3501691,10
3501497,10
3501705,10
3500903,10
3501721,10
3501730,10
3501501,10
3501748,5
3501519,10
3501772,5
3501781,5
3501799,5
3500911,10
3501527,10
3501802,5
3501551,10
3501560,10
3501811,10
3501578,10
3501586,10
3500938,10
3501837,10
3501853,10
3501594,10
3501861,10
3501896,10
3501608,10
3501918,10
3501616,10
3501926,10
3500946,10
3501985,10
3501993,10
3501969,10
3501977,5
3502329,5
3502001,10
3502337,5
3502019,5
3502345,5
3500954,10
3502027,5
3502353,5
3502361,5
3502370,5
3502051,5
3502078,5
3502086,5
3502388,5
3502094,5
3500962,10
3502396,5
3502400,5
3502108,5
3502116,5
3502418,5
3502426,5
3502124,5
3500971,10
3502132,5
3502141,5
3502434,5
3502159,5
3502442,5
3502167,5
3502175,5
3502183,5
3500989,10
3502451,5
3502191,5
3502469,5
3502485,5
3502205,5
3502213,5
3502493,5
3502507,5
3500997,10
3502515,5
3502523,5
3502221,5
3502230,5
3502248,5
3502531,5
3502540,5
3502558,5
3502256,5
3502566,5
3501004,10
3502574,5
3502264,5
3502591,5
3502604,5
3502612,5
3502272,5
3501012,10
3502281,5
3502299,5
3502621,5
3502302,5
3502311,5
3502639,5
3502906,5
3502914,5
3501021,10
3502647,5
3502922,5
3502655,5
3502931,5
3502949,5
3502663,5
3502671,5
3502957,5
3502680,5
3501039,10
3502698,5
3502701,5
3502965,5
3502710,5
3502973,5
3503198,5
3502728,5
3502981,5
3502990,5
3503007,5
3502736,5
3503015,5
3503201,5
3503023,5
3503031,5
3502744,5
3503040,5
3503058,5
3503210,5
3502752,5
3502761,5
3503066,5
3503074,5
3502779,5
3502787,5
3502795,5
3503228,5
3503082,5
3503104,5
3502809,5
3502817,5
3503112,5
3502825,5
3503121,5
3503236,5
3502833,5
3502841,5
3503139,5
3503147,5
3502850,5
3503155,5
3502868,5
3502876,5
3503244,5
3503163,5
3502884,5
3503171,5
3503180,5
3502892,5
3503589,5
3503597,5
3503848,5
3503252,5
3503601,5
3503856,5
3503619,5
3503627,5
3503864,5
3503261,5
3503635,5
3503643,5
3503872,10
3503881,10
3503899,10
3503902,10
3503651,5
3503660,5
3503911,10
3503287,5
3503678,5
3503929,10
3503686,5
3503937,10
3503945,10
3503953,10
3503694,5
3503309,5
3503961,10
3503708,5
3503716,5
3503724,5
3503732,5
3503741,5
3503970,10
3503988,10
3503759,5
3503325,5
3503767,5
3503996,10
3503775,5
3503783,5
3504003,10
3503791,5
3503333,5
3504011,10
3503805,5
3503813,5
3503821,5
3504020,10
3504038,10
3504046,10
3503830,5
3504101,10
3503341,5
3504119,10
3504054,10
3504062,10
3504071,10
3504127,10
3504089,10
3504097,10
3504330,10
3503350,5
3504348,10
3504135,10
3504143,10
3504151,10
3504160,10
3504178,10
3504356,10
3504364,10
3504186,10
3503368,5
3504194,10
3504372,10
3504208,10
3504381,10
3504399,10
3504402,10
3504216,10
3504411,10
3503376,5
3504224,10
3504437,10
3504445,10
3504453,10
3504461,10
3503384,5
3504232,10
3504470,10
3504241,10
3504488,10
3504259,10
3504267,10
3504496,10
3503414,5
3504500,10
3504518,10
3504526,10
3504534,10
3504275,10
3504542,10
3503465,5
3504283,10
3504551,10
3504291,10
3504305,10
3504569,10
3504577,10
3503473,5
3504585,10
3504313,10
3504593,10
3504321,10
3504615,10
3504623,10
3504631,10
3504607,10
3504895,10
3504909,10
3503503,5
3504640,10
3504658,10
3504666,10
3504674,10
3504682,10
3504917,10
3504925,10
3504933,10
3503511,5
3504941,10
3504691,10
3504704,10
3504950,10
3504712,10
3504721,10
3504968,10
3504976,10
3504984,10
3504739,10
3504747,10
3503520,5
3504755,10
3504763,10
3504992,10
3505000,10
3505018,10
3504771,10
3504780,10
3504798,10
3503538,5
3504801,10
3505026,10
3504810,10
3504828,10
3504836,10
3505034,10
3504844,10
3503546,5
3505042,10
3505051,10
3504852,10
3505069,10
3505077,10
3504861,10
3505085,10
3503554,5
3504879,10
3504887,10
3505093,10
3505107,10
3505158,25
3507053,5
3505115,10
3505123,10
3505131,25
3503562,5
3507061,5
3507070,5
3505140,25
3507444,10
3507088,5
3507452,10
3507096,5
3507100,5
3507461,5
3503571,5
3507479,10
3507487,5
3507495,5
3507118,5
3507517,5
3507185,10
3507525,10
3507738,5
3507525,10
3507525,10
3507223,5
3507533,10
3507533,10
3507231,5
3507533,10
3507541,10
3507550,10
3507240,5
3507258,5
3507746,5
3507266,5
3507274,5
3507568,10
3507576,5
3507282,5
